symbol,link
MEP,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/mepinfrastructuredevelopers/MID
MERCATOR,https://www.moneycontrol.com/india/stockpricequote/shipping/mercator/ML02
MESCOPHARM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/mescopharmaceuticals/MP08
METKORE,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/metkorealloysindustries/GMR02
METROBRAND,https://www.moneycontrol.com/india/stockpricequote/footwear/metrobrands/MB06
GLOBABOARD,https://www.moneycontrol.com/india/stockpricequote/paper/metroglobal/GB05
METROPOLIS,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/metropolishealthcare/MH06
MICEL,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/micelectronics/ME12
MICROTECH,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/microtechnologies/MT11
MIDINDIA,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/midindiaindustries/MII01
MID150BEES,https://www.moneycontrol.com/india/stockpricequote/mid150bees/nipponindiaetfniftymidcap150/NIE02
MAM150ETF,https://www.moneycontrol.com/india/stockpricequote/midcapetf/miraeassetniftymidcap150etf/MAN05
MIDEASTSTL,https://www.moneycontrol.com/india/stockpricequote/steelpigiron/mideastintegratedsteels/MIS
MILTON,https://www.moneycontrol.com/india/stockpricequote/diversified/miltonindustries/MI44
MINDA-RE,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/mindaindustriesre/MIL18
MINDACORP,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/mindacorporation/MC23
MINDPOOL,https://www.moneycontrol.com/india/stockpricequote/mindpooltechno/mindpooltechnologies/MT09
MINDSPACE,https://www.moneycontrol.com/india/stockpricequote/mindspacereit/mindspacebusinessparksreit/MBP02
MINDTECK,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mindteckindia/MI35
MINDTREE,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mindtree/MT13
MAFANG,https://www.moneycontrol.com/india/stockpricequote/etf/miraeassetnysefang+etf/MAN
MIRCELECTR,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/mircelectronics/ME
MIRZAINT,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/mirzainternational/MI46
MIDHANI,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mishradhatunigamltd/MDN
MITCON,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/mitconconsultancyengineeringservices/MCE01
MITTAL,https://www.moneycontrol.com/india/stockpricequote/mittallifesty/mittallifestyle/MLS
MMFL,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/mmforgings/MMF
MMP,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mmpindustriesltd/MIL17
MMTC,https://www.moneycontrol.com/india/stockpricequote/trading/mmtc/MMT
MOM100,https://www.moneycontrol.com/india/stockpricequote/mom100etf/motilaloswalmidcap100etf/MOM01
MOM50,https://www.moneycontrol.com/india/stockpricequote/mom50etf/motilaloswalm50etf/MOM
MON100,https://www.moneycontrol.com/india/stockpricequote/monas100etf/motilaloswalnasdaq100etf/MOM02
MODINSULAT,https://www.moneycontrol.com/india/stockpricequote/electricequipment/moderninsulators/MI14
MODIRUBBER,https://www.moneycontrol.com/india/stockpricequote/tyres/modirubber/MR01
MODIPON,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/modipon/M05
MODISONLTD,https://www.moneycontrol.com/india/stockpricequote/modison/modison/MM07
MOGSEC,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mogsec/MOGSE1507
MOHEALTH,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mohealth/MOHEA10508
MHHL,https://www.moneycontrol.com/india/stockpricequote/diversified/mohinihealthhygiene/MHH
MOHITIND,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mohitindustries/MI36
MOHOTAIND,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/mohotaindustries/RRM
MOIL,https://www.moneycontrol.com/india/stockpricequote/miningminerals/moil/M18
MOKSH,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mokshornamentsltd/MOl02
MOLDTECH,https://www.moneycontrol.com/india/stockpricequote/moldtektech/moldtektechnologies/MTT01
MOLDTKPAC,https://www.moneycontrol.com/india/stockpricequote/plastics/moldtekpackaging/MTP01
MOLDTEKPP,https://www.moneycontrol.com/india/stockpricequote/plasticproducts/moldtekpackagingpp/MPP02
MOLDTEK-RE,https://www.moneycontrol.com/india/stockpricequote/plasticproducts/moldtekpackagingre/MPR
MOLOWVOL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/molowvol/MOLOW8654
MOMENTUM,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/momentum/MOMEN10693
MOMOMENTUM,https://www.moneycontrol.com/india/stockpricequote/etf/motilaloswalnifty200momentum30etf/MON01
MONARCH,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/monarchnetworthcapital/NSB
MONOPHARMA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/monopharmacare/MP23
MONQ50,https://www.moneycontrol.com/india/stockpricequote/etf/motilaloswalnasdaqq50etf/MON
MONSANTO,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/monsantoindia/MI39
MONTECARLO,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/montecarlofashions/MC05
MOQUALITY,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/moquality/MOQUA10822
MORARJEE,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/morarjeetextiles/MT12
MOREPENLAB,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/morepenlaboratories/ML06
MOS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mosutility/MU03
MOSERBAER,https://www.moneycontrol.com/india/stockpricequote/computershardware/moserbaerindia/MBI
MGOLD,https://www.moneycontrol.com/india/stockpricequote/mostgoldetf/motilaloswalmostsharesgoldetf/MOM03
MOTHERSON,https://www.moneycontrol.com/india/stockpricequote/motherson/samvardhanamothersoninternational/MSS01
MSUMI,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/mothersonsumiwiringindia/MSW
MOTILALOFS,https://www.moneycontrol.com/india/stockpricequote/financegeneral/motilaloswalfinancialservices/MOF01
MOTOGENFIN,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/motorgeneralfinance/MGF
MOVALUE,https://www.moneycontrol.com/india/stockpricequote/etf/motilaloswalspbseenhancedvalueetf/MOS
MOXSH,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/moxshoverseaseducon/MOE
MPHASIS,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mphasis/MB02
MATHPLATT,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/mpilcorporation/MPI04
MPSLTD,https://www.moneycontrol.com/india/stockpricequote/printingstationery/mps/MI31
MRF,https://www.moneycontrol.com/india/stockpricequote/tyres/mrf/MRF
MRO-TEK,https://www.moneycontrol.com/india/stockpricequote/computershardware/mrotekrealty/MRO
MRPL,https://www.moneycontrol.com/india/stockpricequote/refineries/mangalorerefinerypetrochemicals/MRP
MSPL,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/mspsteelpower/MSP
MSTCLTD,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mstc/M21
MTEDUCARE,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/mteducare/ME14
MTARTECH,https://www.moneycontrol.com/india/stockpricequote/aerospacedefence/mtartechnologies/MT15
MTNL,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/mahanagartelephonenigam/MTN
MUKANDLTD,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/mukand/M02
MUKATPIPE,https://www.moneycontrol.com/india/stockpricequote/mukatpipes/mukatpipes/MP14
MUKTAARTS,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/muktaarts/MA02
MUKANDENGG,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/mukandengineers/ME09
MUNJALAU,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/munjalautoindustries/MAI04
MUNJALSHOW,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/munjalshowa/MS
MURLIIND,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/murliindustries/MIL15
MURUDCERA,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/murudeshwarceramics/MC13
RADIOCITY,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/musicbroadcast/MB05
MUTHOOTCAP,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/muthootcapitalservices/MCS02
MUTHOOTFIN,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/muthootfinance/MF10
MVL,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/mvl/MVL01
MYSORPETRO,https://www.moneycontrol.com/india/stockpricequote/chemicals/mysorepetrochemicals/MPC01
NACLIND,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/naclindustries/NA04
NDGL,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/nagadhunserigroup/NDG
NAGAFERT,https://www.moneycontrol.com/india/stockpricequote/fertilisers/nagarjunafertiliserschemicals/NFC
NAGAROIL,https://www.moneycontrol.com/india/stockpricequote/refineries/nagarjunaoilrefinery/NOR
NAGREEKCAP,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/nagreekacapitalinfrastructure/NCI
NAGREEKEXP,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/nagreekaexports/NE
NAHARCAP,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/naharcapitalfinancialservices/NCF
NAHARINDUS,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/naharindustrialenterprises/NIE
NAHARPOLY,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/naharpolyfilms/NIH
NAHARSPING,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/naharspinningmills/NSM
NAKODA,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/nakoda/NTI
NGIL,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/nakodagroupindustries/NGo
NATIONALUM,https://www.moneycontrol.com/india/stockpricequote/aluminium/nationalaluminiumcompany/NAC
NSIL,https://www.moneycontrol.com/india/stockpricequote/financegeneral/nalwasonsinvestment/NSI02
NDL,https://www.moneycontrol.com/india/stockpricequote/textilesdenim/nandandenim/NE06
JAIPURKURT,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/nandanicreation/NC09
NARMADA,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/narmadaagrobase/NA
SHAWGELTIN,https://www.moneycontrol.com/india/stockpricequote/chemicals/narmadagelatines/NG02
NATCOPHARM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/natcopharma/NP07
NATHBIOGEN,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nathbiogenes/NBG
NATHPULP,https://www.moneycontrol.com/india/stockpricequote/paper/nathpulppapermills/NPP
NOL,https://www.moneycontrol.com/india/stockpricequote/chemicals/nationaloxygen/NO
NATPEROXID,https://www.moneycontrol.com/india/stockpricequote/chemicals/nationalperoxide/NP03
NATNLSTEEL,https://www.moneycontrol.com/india/stockpricequote/steelgpgcsheets/nationalsteelagroindustries/NSA02
NAVA,https://www.moneycontrol.com/india/stockpricequote/diversified/nava/NBV
NAVINFLUOR,https://www.moneycontrol.com/india/stockpricequote/chemicals/navinfluorineinternational/NFI
NAVKARCORP,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/navkarcorporation/NC02
NAVNETEDUL,https://www.moneycontrol.com/india/stockpricequote/printingstationery/navneeteducation/NP01
NAZARA,https://www.moneycontrol.com/india/stockpricequote/software/nazaratechnologies/NT
NBCC,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/nbccindia/NBC01
NBIFIN,https://www.moneycontrol.com/india/stockpricequote/financegeneral/nbiindustrialfinancecompany/NBI02
NCC,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ncc/NCC01
NCLIND,https://www.moneycontrol.com/india/stockpricequote/cementmini/nclindustries/NCL
NDLVENTURE,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/ndlventures/HV
NDRAUTO,https://www.moneycontrol.com/india/stockpricequote/ndrautocompon/ndrautocomponents/NAC02
NDTV,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/newdelhitelevision/NDT01
NECCLTDPP,https://www.moneycontrol.com/india/stockpricequote/logistics/northeasterncarryingcorporationpp/NEC03
NECLTD-RE,https://www.moneycontrol.com/india/stockpricequote/logistics/northeasterncarryingcorporationre/NEC02
NECLIFE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nectarlifesciences/NL01
NEHAINT,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nehainternational/NI04
NELCAST,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/nelcast/N06
NELCO,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/nelco/NEL
NEOCORP,https://www.moneycontrol.com/india/stockpricequote/packaging/neocorpinternational/NS02
NEOGEN,https://www.moneycontrol.com/india/stockpricequote/chemicals/neogenchemicals/NC11
NEPCMICON,https://www.moneycontrol.com/india/stockpricequote/engineering/nepcindia/NEP01
NESCO,https://www.moneycontrol.com/india/stockpricequote/diversified/nesco/NES
NESTLEIND,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/nestleindia/NI
NET4,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/net4india/NI16
NETF,https://www.moneycontrol.com/india/stockpricequote/netf/netf/NETF7838
NETVISTAIT,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/netvistainformationtechnology/NIT
NETWEB,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/netwebtechnologiesindia/NTI03
NETWORK18,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/network18mediainvestments/NMI
NPST,https://www.moneycontrol.com/india/stockpricequote/software/networkpeopleservicestechnologies/NPS02
NTL,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/neueontowers/ST18
NEULANDLAB,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/neulandlaboratories/NL
NIACL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/newindiaassurancecompany/NIA
NEWGEN,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/newgensoftwaretechnologies/NST01
NEXTMEDIA,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/nextmediaworks/MDM01
NXST,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nexusselecttrust/NST02
NFL,https://www.moneycontrol.com/india/stockpricequote/fertilisers/nationalfertilizers/NF06
NGIL-RE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nakodagroupindustriesre/NGo01
NGIL-RE1,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/nakodagroupindustriesre1/NGo02
NGLFINE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nglfinechem/NGL
NHIT,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nhit/NHIT6531
NHPC,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/nhpc/N07
NICCO,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/niccocorporation/NC06
NIDAN,https://www.moneycontrol.com/india/stockpricequote/hospitalhealthcareservices/nidanlaboratorieshealthcare/NLH
NIF100BEES,https://www.moneycontrol.com/india/stockpricequote/nif100bees/nipponindiaetfnifty100/RSC03
NIFMID150,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nifmid150/NIFMI18347
NIFTYBEES,https://www.moneycontrol.com/india/stockpricequote/niftybees/nipponindiaetfnifty50bees/NBE01
NIFTYQLITY,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftyqlity/NIFTY10690
NIITLTD,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/niit/NII
NIITMTS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niitlearningsystems/NLS
NILAINFRA,https://www.moneycontrol.com/india/stockpricequote/nilainfra/nilainfrastructures/NHI
NILASPACES,https://www.moneycontrol.com/india/stockpricequote/nilaspaces/nilaspaces/NILAS7450
NILKAMAL,https://www.moneycontrol.com/india/stockpricequote/plastics/nilkamal/NP08
NINSYS,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/nintecsystems/NSL04
NAM-INDIA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nipponlifeindiaassetmanagement/RNL
GOLDBEES,https://www.moneycontrol.com/india/stockpricequote/nipponetfgold/nipponindiaetfgoldbees/GBE
HNGSNGBEES,https://www.moneycontrol.com/india/stockpricequote/nipponetfha/nipponindiaetfhangsengbees/BMF01
PSUBNKBEES,https://www.moneycontrol.com/india/stockpricequote/nipponpsubank/nipponindiaetfniftypsubankbees/BMF
NIRAJ,https://www.moneycontrol.com/india/stockpricequote/cement/nirajcementstructurals/NCS02
NIRLON,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nirlon/N02
NIRMAN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nirmanagrigenetics/NAG01
NCOPPER,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/nissancopper/NC9
NITCO,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/nitco/N52
NITINFIRE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nitinfireprotectionindustries/NFP01
NITINSPIN,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/nitinspinners/NS12
